backbone,dataset,method,alpha,direction,nprobe,nlist,rerank_k,r10,r100,qps,bytes_per_vec,n_vectors,d,seed
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,450,0.9094,0.8215,1865.85,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,16,66,500,0.9143,0.8335,1791.97,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,0,0.522,0.7027,15971.75,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,100,0.9371,0.7027,7627.71,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,200,0.9546,0.8587,6120.04,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,250,0.9562,0.8847,5675.81,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,300,0.9575,0.8992,2720.6,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,350,0.9591,0.908,2313.69,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,400,0.9608,0.9139,2101.62,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,450,0.9599,0.9176,1962.15,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,16,66,500,0.9597,0.9202,1762.18,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,0,0.4445,0.6297,4387.36,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,100,0.883,0.6297,3143.8,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,200,0.9343,0.7949,3106.89,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,250,0.9465,0.8332,2993.9,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,300,0.953,0.8606,1778.21,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,350,0.961,0.881,1641.31,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,400,0.9661,0.8967,1441.88,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,450,0.9687,0.9085,1320.01,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq,0.0,audio->text,64,66,500,0.9721,0.9185,1327.01,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,0,0.3492,0.5457,4519.17,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,100,0.8016,0.5457,3300.85,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,200,0.8824,0.7143,3152.91,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,250,0.9026,0.7592,2853.59,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,300,0.913,0.7924,1856.37,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,350,0.9255,0.819,1668.29,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,400,0.9326,0.8397,1574.13,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,450,0.9397,0.8565,1462.26,136,4411,1024,42
imagebind,audiocaps,vanilla_rabitq_meanshift,0.0,audio->text,64,66,500,0.9466,0.8708,1386.91,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,0,0.525,0.7124,4601.01,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,100,0.9557,0.7124,3343.96,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,200,0.9823,0.8903,3247.79,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,250,0.9861,0.9216,2807.95,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,300,0.988,0.9426,1802.81,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,350,0.9898,0.9564,1669.47,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,400,0.9911,0.9652,1558.99,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,450,0.9916,0.9723,1479.12,136,4411,1024,42
imagebind,audiocaps,pmc_1.00,1.0,audio->text,64,66,500,0.9929,0.9768,1374.98,136,4411,1024,42
